customer_id,is_churned,churn_date,churn_reason
CUST140558,0,,
CUST140559,0,,
CUST140560,1,2026-01-12,Poor Network
CUST140561,0,,
CUST140562,0,,
CUST140563,0,,
CUST140564,0,,
CUST140565,1,2025-12-25,Better Offer Elsewhere
CUST140566,0,,
CUST140567,0,,
CUST140568,0,,
CUST140569,0,,
CUST140570,0,,
CUST140571,0,,
CUST140572,0,,
CUST140573,0,,
CUST140574,0,,
CUST140575,0,,
CUST140576,0,,
CUST140577,1,2025-12-11,Poor Customer Service
CUST140578,0,,
CUST140579,0,,
CUST140580,0,,
CUST140581,0,,
CUST140582,1,2025-09-08,Better Offer Elsewhere
CUST140583,1,2025-12-01,Poor Customer Service
CUST140584,0,,
CUST140585,1,2025-12-11,High Charges
CUST140586,0,,
CUST140587,0,,
CUST140588,1,2025-11-17,Poor Network
CUST140589,1,2025-10-17,Poor Network
CUST140590,0,,
CUST140591,0,,
CUST140592,1,2025-09-29,Poor Network
CUST140593,0,,
CUST140594,0,,
CUST140595,0,,
CUST140596,0,,
CUST140597,0,,
CUST140598,0,,
CUST140599,0,,
CUST140600,1,2025-09-23,Better Offer Elsewhere
CUST140601,1,2025-10-07,Poor Network
CUST140602,0,,
CUST140603,0,,
CUST140604,1,2025-10-16,Better Offer Elsewhere
CUST140605,0,,
CUST140606,0,,
CUST140607,0,,
CUST140608,0,,
CUST140609,0,,
CUST140610,0,,
CUST140611,0,,
CUST140612,0,,
CUST140613,0,,
CUST140614,0,,
CUST140615,0,,
CUST140616,0,,
CUST140617,0,,
CUST140618,0,,
CUST140619,1,2025-11-09,Poor Network
CUST140620,0,,
CUST140621,0,,
CUST140622,0,,
CUST140623,0,,
CUST140624,0,,
CUST140625,0,,
CUST140626,0,,
CUST140627,0,,
CUST140628,0,,
CUST140629,0,,
CUST140630,0,,
CUST140631,0,,
CUST140632,0,,
CUST140633,0,,
CUST140634,0,,
CUST140635,0,,
CUST140636,1,2025-11-03,High Charges
CUST140637,0,,
CUST140638,0,,
CUST140639,0,,
CUST140640,1,2025-12-31,High Charges
CUST140641,0,,
CUST140642,1,2025-09-19,Better Offer Elsewhere
CUST140643,0,,
CUST140644,0,,
CUST140645,0,,
CUST140646,0,,
CUST140647,0,,
CUST140648,0,,
CUST140649,0,,
CUST140650,0,,
CUST140651,0,,
CUST140652,0,,
CUST140653,0,,
CUST140654,0,,
CUST140655,0,,
CUST140656,0,,
CUST140657,0,,
CUST140658,0,,
CUST140659,1,2025-10-30,Better Offer Elsewhere
CUST140660,0,,
CUST140661,0,,
CUST140662,1,2025-10-03,High Charges
CUST140663,0,,
CUST140664,0,,
CUST140665,0,,
CUST140666,0,,
CUST140667,0,,
CUST140668,0,,
CUST140669,0,,
CUST140670,0,,
CUST140671,0,,
CUST140672,0,,
CUST140673,0,,
CUST140674,0,,
CUST140675,1,2026-01-22,Poor Customer Service
CUST140676,0,,
CUST140677,0,,
CUST140678,0,,
CUST140679,1,2025-11-06,Poor Customer Service
CUST140680,1,2025-11-08,Other
CUST140681,0,,
CUST140682,0,,
CUST140683,0,,
CUST140684,0,,
CUST140685,0,,
CUST140686,0,,
CUST140687,0,,
CUST140688,0,,
CUST140689,1,2025-10-20,Other
CUST140690,0,,
CUST140691,0,,
CUST140692,0,,
CUST140693,0,,
CUST140694,0,,
CUST140695,0,,
CUST140696,0,,
CUST140697,0,,
CUST140698,0,,
CUST140699,0,,
CUST140700,1,2025-12-26,Better Offer Elsewhere
CUST140701,0,,
CUST140702,0,,
CUST140703,0,,
CUST140704,0,,
CUST140705,0,,
CUST140706,0,,
CUST140707,0,,
CUST140708,0,,
CUST140709,1,2025-10-21,Better Offer Elsewhere
CUST140710,0,,
CUST140711,0,,
CUST140712,0,,
CUST140713,0,,
CUST140714,0,,
CUST140715,0,,
CUST140716,1,2025-08-20,Poor Network
CUST140717,1,2025-11-13,Better Offer Elsewhere
CUST140718,1,2025-08-05,Poor Network
CUST140719,0,,
CUST140720,0,,
CUST140721,0,,
CUST140722,0,,
CUST140723,0,,
CUST140724,1,2025-09-30,High Charges
CUST140725,1,2025-10-17,Poor Network
CUST140726,0,,
CUST140727,0,,
CUST140728,0,,
CUST140729,1,2025-08-31,Poor Customer Service
CUST140730,0,,
CUST140731,0,,
CUST140732,1,2025-12-15,High Charges
CUST140733,1,2025-10-26,Poor Network
CUST140734,0,,
CUST140735,0,,
CUST140736,0,,
CUST140737,0,,
CUST140738,0,,
CUST140739,0,,
CUST140740,1,2025-10-12,Poor Network
CUST140741,0,,
CUST140742,0,,
CUST140743,0,,
CUST140744,0,,
CUST140745,0,,
CUST140746,0,,
CUST140747,0,,
CUST140748,0,,
CUST140749,0,,
CUST140750,0,,
CUST140751,1,2025-08-27,Other
CUST140752,0,,
CUST140753,0,,
CUST140754,1,2025-09-06,Poor Customer Service
CUST140755,1,2025-08-13,Better Offer Elsewhere
CUST140756,0,,
CUST140757,0,,
CUST140758,1,2025-08-15,Better Offer Elsewhere
CUST140759,0,,
CUST140760,0,,
CUST140761,0,,
CUST140762,0,,
CUST140763,0,,
CUST140764,0,,
CUST140765,0,,
CUST140766,0,,
CUST140767,1,2026-01-16,Better Offer Elsewhere
CUST140768,0,,
CUST140769,1,2026-01-24,High Charges
CUST140770,0,,
CUST140771,0,,
CUST140772,1,2026-01-20,High Charges
CUST140773,1,2025-11-26,Poor Network
CUST140774,0,,
CUST140775,1,2025-10-12,Better Offer Elsewhere
CUST140776,0,,
CUST140777,0,,
CUST140778,0,,
CUST140779,0,,
CUST140780,0,,
CUST140781,1,2025-10-28,Other
CUST140782,0,,
CUST140783,0,,
CUST140784,0,,
CUST140785,0,,
CUST140786,1,2025-09-29,Poor Network
CUST140787,0,,
CUST140788,1,2025-12-22,High Charges
CUST140789,0,,
CUST140790,1,2025-08-19,Poor Network
CUST140791,0,,
CUST140792,0,,
CUST140793,0,,
CUST140794,0,,
CUST140795,0,,
CUST140796,1,2026-01-21,Better Offer Elsewhere
CUST140797,0,,
CUST140798,0,,
CUST140799,0,,
CUST140800,1,2025-09-22,Poor Network
CUST140801,0,,
CUST140802,0,,
CUST140803,0,,
CUST140804,1,2025-10-19,Poor Customer Service
CUST140805,1,2026-01-01,High Charges
CUST140806,0,,
CUST140807,0,,
CUST140808,0,,
CUST140809,0,,
CUST140810,1,2026-01-18,Poor Customer Service
CUST140811,0,,
CUST140812,0,,
CUST140813,0,,
CUST140814,0,,
CUST140815,0,,
CUST140816,0,,
CUST140817,0,,
CUST140818,1,2025-09-22,Poor Customer Service
CUST140819,0,,
CUST140820,0,,
CUST140821,0,,
CUST140822,0,,
CUST140823,1,2025-08-11,High Charges
CUST140824,1,2025-11-19,Better Offer Elsewhere
CUST140825,0,,
CUST140826,0,,
CUST140827,0,,
CUST140828,0,,
CUST140829,0,,
CUST140830,0,,
CUST140831,0,,
CUST140832,0,,
CUST140833,0,,
CUST140834,0,,
CUST140835,0,,
CUST140836,0,,
CUST140837,1,2026-01-25,Poor Customer Service
CUST140838,0,,
CUST140839,0,,
CUST140840,0,,
CUST140841,0,,
CUST140842,0,,
CUST140843,1,2025-11-19,Poor Network
CUST140844,0,,
CUST140845,0,,
CUST140846,0,,
CUST140847,0,,
CUST140848,0,,
CUST140849,0,,
CUST140850,0,,
CUST140851,0,,
CUST140852,0,,
CUST140853,1,2025-10-17,High Charges
CUST140854,0,,
CUST140855,0,,
CUST140856,0,,
CUST140857,0,,
CUST140858,0,,
CUST140859,0,,
CUST140860,0,,
CUST140861,0,,
CUST140862,0,,
CUST140863,1,2025-11-14,Poor Network
CUST140864,0,,
CUST140865,0,,
CUST140866,0,,
CUST140867,0,,
CUST140868,0,,
CUST140869,0,,
CUST140870,0,,
CUST140871,0,,
CUST140872,0,,
CUST140873,1,2025-12-20,Better Offer Elsewhere
CUST140874,0,,
CUST140875,0,,
CUST140876,0,,
CUST140877,0,,
CUST140878,0,,
CUST140879,0,,
CUST140880,0,,
CUST140881,0,,
CUST140882,1,2025-10-22,Poor Network
CUST140883,0,,
CUST140884,0,,
CUST140885,1,2026-01-24,High Charges
CUST140886,0,,
CUST140887,0,,
CUST140888,0,,
CUST140889,1,2025-10-12,Better Offer Elsewhere
CUST140890,0,,
CUST140891,0,,
CUST140892,1,2025-10-25,Better Offer Elsewhere
CUST140893,0,,
CUST140894,0,,
CUST140895,0,,
CUST140896,0,,
CUST140897,1,2025-10-08,High Charges
CUST140898,0,,
CUST140899,1,2025-12-09,Poor Network
CUST140900,0,,
CUST140901,0,,
CUST140902,0,,
CUST140903,0,,
CUST140904,0,,
CUST140905,0,,
CUST140906,0,,
CUST140907,1,2025-09-25,Poor Customer Service
CUST140908,0,,
CUST140909,0,,
CUST140910,0,,
CUST140911,0,,
CUST140912,0,,
CUST140913,0,,
CUST140914,0,,
CUST140915,0,,
CUST140916,0,,
CUST140917,0,,
CUST140918,0,,
CUST140919,0,,
CUST140920,0,,
CUST140921,0,,
CUST140922,0,,
CUST140923,0,,
CUST140924,1,2026-01-15,Better Offer Elsewhere
CUST140925,0,,
CUST140926,0,,
CUST140927,0,,
CUST140928,0,,
CUST140929,1,2026-01-09,High Charges
CUST140930,0,,
CUST140931,0,,
CUST140932,1,2025-12-24,High Charges
CUST140933,0,,
CUST140934,1,2026-01-07,Poor Network
CUST140935,1,2025-09-30,High Charges
CUST140936,0,,
CUST140937,0,,
CUST140938,1,2025-12-15,High Charges
CUST140939,0,,
CUST140940,0,,
CUST140941,0,,
CUST140942,0,,
CUST140943,1,2025-12-16,Other
CUST140944,0,,
CUST140945,1,2025-11-27,Better Offer Elsewhere
CUST140946,0,,
CUST140947,0,,
CUST140948,0,,
CUST140949,0,,
CUST140950,0,,
CUST140951,0,,
CUST140952,1,2025-10-23,Other
CUST140953,1,2025-08-17,Poor Network
CUST140954,0,,
CUST140955,0,,
CUST140956,0,,
CUST140957,0,,
CUST140958,0,,
CUST140959,0,,
CUST140960,1,2025-10-02,Poor Network
CUST140961,0,,
CUST140962,1,2025-11-18,Better Offer Elsewhere
CUST140963,0,,
CUST140964,0,,
CUST140965,0,,
CUST140966,0,,
CUST140967,0,,
CUST140968,1,2025-11-03,High Charges
CUST140969,0,,
CUST140970,0,,
CUST140971,1,2026-01-06,High Charges
CUST140972,0,,
CUST140973,0,,
CUST140974,0,,
CUST140975,1,2025-08-29,Poor Network
CUST140976,0,,
CUST140977,0,,
CUST140978,0,,
CUST140979,0,,
CUST140980,0,,
CUST140981,0,,
CUST140982,1,2025-08-22,Better Offer Elsewhere
CUST140983,1,2026-01-21,Poor Network
CUST140984,1,2025-08-07,High Charges
CUST140985,0,,
CUST140986,1,2025-11-14,Other
CUST140987,0,,
CUST140988,1,2025-08-14,Poor Network
CUST140989,0,,
CUST140990,0,,
CUST140991,0,,
CUST140992,1,2025-11-07,Poor Network
CUST140993,1,2025-11-18,Better Offer Elsewhere
CUST140994,0,,
CUST140995,0,,
CUST140996,0,,
CUST140997,0,,
CUST140998,0,,
CUST140999,0,,
CUST141000,0,,
CUST141001,1,2025-11-18,Poor Network
CUST141002,0,,
CUST141003,0,,
CUST141004,0,,
CUST141005,0,,
CUST141006,0,,
CUST141007,0,,
CUST141008,0,,
CUST141009,0,,
CUST141010,0,,
CUST141011,0,,
CUST141012,1,2026-01-17,Poor Network
CUST141013,0,,
CUST141014,0,,
CUST141015,0,,
CUST141016,0,,
CUST141017,1,2025-08-18,Other
CUST141018,0,,
CUST141019,0,,
CUST141020,0,,
CUST141021,0,,
CUST141022,0,,
CUST141023,0,,
CUST141024,0,,
CUST141025,0,,
CUST141026,0,,
CUST141027,1,2025-11-03,Other
CUST141028,1,2026-01-10,Poor Customer Service
CUST141029,0,,
CUST141030,0,,
CUST141031,1,2026-01-03,Poor Network
CUST141032,0,,
CUST141033,0,,
CUST141034,0,,
CUST141035,1,2026-01-11,Better Offer Elsewhere
CUST141036,1,2026-01-18,Other
CUST141037,0,,
CUST141038,1,2026-01-25,Better Offer Elsewhere
CUST141039,0,,
CUST141040,1,2025-11-20,Poor Network
CUST141041,0,,
CUST141042,1,2025-11-01,High Charges
CUST141043,0,,
CUST141044,0,,
CUST141045,0,,
CUST141046,0,,
CUST141047,0,,
CUST141048,0,,
CUST141049,1,2025-08-24,Better Offer Elsewhere
CUST141050,0,,
CUST141051,0,,
CUST141052,0,,
CUST141053,1,2025-09-28,Better Offer Elsewhere
CUST141054,0,,
CUST141055,0,,
CUST141056,1,2026-01-23,Poor Customer Service
CUST141057,0,,
CUST141058,1,2025-12-16,Other
CUST141059,0,,
CUST141060,0,,
CUST141061,0,,
CUST141062,0,,
CUST141063,0,,
CUST141064,0,,
CUST141065,1,2025-09-25,High Charges
CUST141066,1,2025-10-02,Other
CUST141067,1,2025-09-01,Other
CUST141068,0,,
CUST141069,0,,
CUST141070,0,,
CUST141071,0,,
CUST141072,1,2025-09-02,Poor Customer Service
CUST141073,0,,
CUST141074,0,,
CUST141075,0,,
CUST141076,0,,
CUST141077,0,,
CUST141078,0,,
CUST141079,1,2025-08-04,Better Offer Elsewhere
CUST141080,0,,
CUST141081,0,,
CUST141082,0,,
CUST141083,0,,
CUST141084,0,,
CUST141085,1,2025-10-18,Poor Network
CUST141086,1,2025-10-14,Better Offer Elsewhere
CUST141087,1,2025-10-13,Better Offer Elsewhere
CUST141088,0,,
CUST141089,0,,
CUST141090,0,,
CUST141091,1,2025-09-07,Better Offer Elsewhere
CUST141092,1,2025-11-08,Poor Network
CUST141093,0,,
CUST141094,1,2025-12-12,High Charges
CUST141095,0,,
CUST141096,0,,
CUST141097,1,2025-12-28,High Charges
CUST141098,1,2025-09-02,Poor Network
CUST141099,1,2026-01-17,Poor Network
CUST141100,0,,
CUST141101,0,,
CUST141102,0,,
CUST141103,1,2025-11-15,High Charges
CUST141104,0,,
CUST141105,0,,
CUST141106,0,,
CUST141107,0,,
CUST141108,1,2025-12-30,Poor Customer Service
CUST141109,0,,
CUST141110,1,2025-09-01,Poor Network
CUST141111,0,,
CUST141112,0,,
CUST141113,0,,
CUST141114,0,,
CUST141115,0,,
CUST141116,1,2025-12-18,High Charges
CUST141117,0,,
CUST141118,1,2025-12-11,Better Offer Elsewhere
CUST141119,0,,
CUST141120,0,,
CUST141121,1,2025-10-11,Poor Network
CUST141122,0,,
CUST141123,0,,
CUST141124,0,,
CUST141125,0,,
CUST141126,1,2025-09-04,Poor Network
CUST141127,0,,
CUST141128,0,,
CUST141129,0,,
CUST141130,0,,
CUST141131,0,,
CUST141132,0,,
CUST141133,0,,
CUST141134,0,,
CUST141135,1,2025-09-01,Poor Customer Service
CUST141136,0,,
CUST141137,1,2025-09-09,Poor Customer Service
CUST141138,0,,
CUST141139,0,,
CUST141140,0,,
CUST141141,0,,
CUST141142,0,,
CUST141143,0,,
CUST141144,0,,
CUST141145,0,,
CUST141146,0,,
CUST141147,0,,
CUST141148,0,,
CUST141149,1,2025-09-10,Poor Network
CUST141150,0,,
CUST141151,0,,
CUST141152,0,,
CUST141153,1,2025-09-04,Poor Customer Service
CUST141154,0,,
CUST141155,0,,
CUST141156,0,,
CUST141157,0,,
CUST141158,0,,
CUST141159,1,2025-11-23,High Charges
CUST141160,1,2025-11-18,Better Offer Elsewhere
CUST141161,0,,
CUST141162,0,,
CUST141163,0,,
CUST141164,0,,
CUST141165,0,,
CUST141166,0,,
CUST141167,0,,
CUST141168,0,,
CUST141169,0,,
CUST141170,1,2026-01-27,Other
CUST141171,0,,
CUST141172,0,,
CUST141173,0,,
CUST141174,1,2026-01-22,High Charges
CUST141175,0,,
CUST141176,0,,
CUST141177,0,,
CUST141178,0,,
CUST141179,1,2025-09-03,Poor Customer Service
CUST141180,0,,
CUST141181,0,,
CUST141182,0,,
CUST141183,0,,
CUST141184,0,,
CUST141185,0,,
CUST141186,1,2025-09-14,Better Offer Elsewhere
CUST141187,0,,
CUST141188,1,2026-01-21,Poor Network
CUST141189,1,2026-01-18,Poor Customer Service
CUST141190,1,2025-08-18,Better Offer Elsewhere
CUST141191,0,,
CUST141192,0,,
CUST141193,0,,
CUST141194,0,,
CUST141195,0,,
CUST141196,1,2025-08-25,Other
CUST141197,1,2025-12-13,Poor Network
CUST141198,0,,
CUST141199,0,,
CUST141200,0,,
CUST141201,0,,
CUST141202,0,,
CUST141203,1,2025-11-23,Better Offer Elsewhere
CUST141204,0,,
CUST141205,0,,
CUST141206,0,,
CUST141207,0,,
CUST141208,0,,
CUST141209,1,2025-11-16,High Charges
CUST141210,1,2025-12-28,Poor Network
CUST141211,0,,
CUST141212,1,2025-11-12,High Charges
CUST141213,0,,
CUST141214,0,,
CUST141215,1,2026-01-12,Poor Network
CUST141216,0,,
CUST141217,0,,
CUST141218,0,,
CUST141219,1,2025-11-08,Poor Customer Service
CUST141220,0,,
CUST141221,0,,
CUST141222,1,2025-12-11,High Charges
CUST141223,0,,
CUST141224,1,2025-10-14,Poor Customer Service
CUST141225,0,,
CUST141226,0,,
CUST141227,1,2026-01-10,Poor Customer Service
CUST141228,0,,
CUST141229,1,2026-01-16,Other
CUST141230,1,2025-08-21,Poor Network
CUST141231,0,,
CUST141232,0,,
CUST141233,1,2025-11-04,High Charges
CUST141234,0,,
CUST141235,0,,
CUST141236,1,2025-11-11,Poor Customer Service
CUST141237,0,,
CUST141238,1,2025-11-09,Poor Network
CUST141239,1,2025-12-19,High Charges
CUST141240,1,2025-10-17,High Charges
CUST141241,0,,
CUST141242,0,,
CUST141243,0,,
CUST141244,0,,
CUST141245,1,2025-10-06,Better Offer Elsewhere
CUST141246,0,,
CUST141247,0,,
CUST141248,0,,
CUST141249,1,2025-08-30,Other
CUST141250,1,2025-12-25,High Charges
CUST141251,0,,
CUST141252,0,,
CUST141253,0,,
CUST141254,0,,
CUST141255,0,,
CUST141256,0,,
CUST141257,0,,
CUST141258,0,,
CUST141259,1,2025-11-28,Poor Network
CUST141260,0,,
CUST141261,1,2025-10-26,Better Offer Elsewhere
CUST141262,0,,
CUST141263,0,,
CUST141264,0,,
CUST141265,1,2025-10-03,Other
CUST141266,0,,
CUST141267,0,,
CUST141268,0,,
CUST141269,0,,
CUST141270,0,,
CUST141271,0,,
CUST141272,0,,
CUST141273,0,,
CUST141274,0,,
CUST141275,0,,
CUST141276,0,,
CUST141277,0,,
CUST141278,0,,
CUST141279,0,,
CUST141280,0,,
CUST141281,0,,
CUST141282,0,,
CUST141283,0,,
CUST141284,1,2025-10-14,Poor Network
CUST141285,0,,
CUST141286,1,2025-08-14,High Charges
CUST141287,0,,
CUST141288,0,,
CUST141289,0,,
CUST141290,0,,
CUST141291,0,,
CUST141292,1,2026-01-22,High Charges
CUST141293,1,2025-10-27,Other
CUST141294,0,,
CUST141295,0,,
CUST141296,0,,
CUST141297,0,,
CUST141298,0,,
CUST141299,0,,
CUST141300,0,,
CUST141301,0,,
CUST141302,0,,
CUST141303,0,,
CUST141304,1,2025-10-23,High Charges
CUST141305,0,,
CUST141306,0,,
CUST141307,0,,
CUST141308,1,2025-09-13,High Charges
CUST141309,0,,
CUST141310,0,,
CUST141311,0,,
CUST141312,0,,
CUST141313,1,2025-12-31,Poor Network
CUST141314,1,2025-08-26,Poor Network
CUST141315,1,2026-01-25,Poor Customer Service
CUST141316,0,,
CUST141317,0,,
CUST141318,0,,
CUST141319,1,2025-11-18,Poor Customer Service
CUST141320,0,,
CUST141321,1,2025-08-29,High Charges
CUST141322,0,,
CUST141323,0,,
CUST141324,0,,
CUST141325,0,,
CUST141326,0,,
CUST141327,0,,
CUST141328,1,2026-01-01,Poor Network
CUST141329,1,2025-11-10,Poor Network
CUST141330,0,,
CUST141331,0,,
CUST141332,0,,
CUST141333,1,2025-09-04,Better Offer Elsewhere
CUST141334,0,,
CUST141335,0,,
CUST141336,1,2025-08-30,Poor Network
CUST141337,0,,
CUST141338,0,,
CUST141339,0,,
CUST141340,1,2026-01-27,Poor Customer Service
CUST141341,0,,
CUST141342,0,,
CUST141343,0,,
CUST141344,0,,
CUST141345,0,,
CUST141346,1,2025-10-14,High Charges
CUST141347,0,,
CUST141348,0,,
CUST141349,0,,
CUST141350,0,,
CUST141351,0,,
CUST141352,1,2025-08-20,Poor Customer Service
CUST141353,0,,
CUST141354,1,2025-10-13,Poor Customer Service
CUST141355,1,2025-10-14,Poor Network
CUST141356,0,,
CUST141357,0,,
CUST141358,0,,
CUST141359,0,,
CUST141360,0,,
CUST141361,0,,
CUST141362,0,,
CUST141363,0,,
CUST141364,1,2025-09-30,Poor Network
CUST141365,0,,
CUST141366,0,,
CUST141367,0,,
CUST141368,0,,
CUST141369,0,,
CUST141370,0,,
CUST141371,0,,
CUST141372,1,2025-11-16,Poor Network
CUST141373,0,,
CUST141374,0,,
CUST141375,0,,
CUST141376,0,,
CUST141377,0,,
CUST141378,0,,
CUST141379,0,,
CUST141380,0,,
CUST141381,0,,
CUST141382,0,,
CUST141383,0,,
CUST141384,1,2025-11-25,High Charges
CUST141385,0,,
CUST141386,0,,
CUST141387,0,,
CUST141388,0,,
CUST141389,0,,
CUST141390,0,,
CUST141391,0,,
CUST141392,0,,
CUST141393,1,2025-08-25,Poor Network
CUST141394,1,2025-11-12,High Charges
CUST141395,0,,
CUST141396,0,,
CUST141397,0,,
CUST141398,1,2025-10-31,Poor Network
CUST141399,1,2025-12-26,Poor Network
CUST141400,0,,
CUST141401,0,,
CUST141402,0,,
CUST141403,0,,
CUST141404,0,,
CUST141405,0,,
CUST141406,0,,
CUST141407,1,2025-08-28,Other
CUST141408,0,,
CUST141409,0,,
CUST141410,0,,
CUST141411,0,,
CUST141412,0,,
CUST141413,0,,
CUST141414,0,,
CUST141415,0,,
CUST141416,0,,
CUST141417,1,2025-11-22,Poor Customer Service
CUST141418,0,,
CUST141419,0,,
CUST141420,0,,
CUST141421,0,,
CUST141422,0,,
CUST141423,0,,
CUST141424,0,,
CUST141425,0,,
CUST141426,0,,
CUST141427,0,,
CUST141428,1,2025-10-09,Poor Customer Service
CUST141429,1,2025-08-29,High Charges
CUST141430,0,,
CUST141431,0,,
CUST141432,0,,
CUST141433,0,,
CUST141434,0,,
CUST141435,0,,
CUST141436,0,,
CUST141437,0,,
CUST141438,0,,
CUST141439,0,,
CUST141440,0,,
CUST141441,0,,
CUST141442,0,,
CUST141443,0,,
CUST141444,0,,
CUST141445,0,,
CUST141446,0,,
CUST141447,0,,
CUST141448,0,,
CUST141449,0,,
CUST141450,0,,
CUST141451,0,,
CUST141452,0,,
CUST141453,0,,
CUST141454,0,,
CUST141455,0,,
CUST141456,0,,
CUST141457,0,,
CUST141458,0,,
CUST141459,0,,
CUST141460,0,,
CUST141461,0,,
CUST141462,0,,
CUST141463,0,,
CUST141464,0,,
CUST141465,0,,
CUST141466,0,,
CUST141467,0,,
CUST141468,1,2025-09-09,Better Offer Elsewhere
CUST141469,0,,
CUST141470,0,,
CUST141471,1,2025-12-23,Other
CUST141472,1,2025-12-31,Better Offer Elsewhere
CUST141473,1,2025-11-24,Poor Network
CUST141474,0,,
CUST141475,0,,
CUST141476,0,,
CUST141477,0,,
CUST141478,0,,
CUST141479,0,,
CUST141480,0,,
CUST141481,0,,
CUST141482,0,,
CUST141483,0,,
CUST141484,0,,
CUST141485,0,,
CUST141486,1,2026-01-11,Poor Customer Service
CUST141487,0,,
CUST141488,0,,
CUST141489,0,,
CUST141490,1,2026-01-18,Poor Network
CUST141491,0,,
CUST141492,0,,
CUST141493,0,,
CUST141494,1,2026-01-02,High Charges
CUST141495,0,,
CUST141496,1,2025-10-27,High Charges
CUST141497,0,,
CUST141498,0,,
CUST141499,0,,
CUST141500,0,,
CUST141501,1,2026-01-05,High Charges
CUST141502,1,2025-12-06,Better Offer Elsewhere
CUST141503,0,,
CUST141504,1,2025-11-07,Poor Customer Service
CUST141505,0,,
CUST141506,0,,
CUST141507,0,,
CUST141508,1,2025-10-02,Poor Network
CUST141509,0,,
CUST141510,0,,
CUST141511,1,2026-01-18,Other
CUST141512,0,,
CUST141513,0,,
CUST141514,0,,
CUST141515,0,,
CUST141516,1,2025-10-12,High Charges
CUST141517,0,,
CUST141518,1,2025-10-30,Better Offer Elsewhere
CUST141519,0,,
CUST141520,0,,
CUST141521,0,,
CUST141522,1,2025-10-11,Poor Customer Service
CUST141523,0,,
CUST141524,0,,
CUST141525,0,,
CUST141526,0,,
CUST141527,0,,
CUST141528,0,,
CUST141529,0,,
CUST141530,0,,
CUST141531,0,,
CUST141532,0,,
CUST141533,1,2025-08-05,Poor Customer Service
CUST141534,0,,
CUST141535,0,,
CUST141536,0,,
CUST141537,1,2025-08-12,Poor Network
CUST141538,0,,
CUST141539,1,2025-10-27,High Charges
CUST141540,0,,
CUST141541,0,,
CUST141542,0,,
CUST141543,0,,
CUST141544,0,,
CUST141545,1,2025-11-12,Better Offer Elsewhere
CUST141546,0,,
CUST141547,0,,
CUST141548,0,,
CUST141549,0,,
CUST141550,0,,
CUST141551,0,,
CUST141552,0,,
CUST141553,0,,
CUST141554,1,2026-01-21,Poor Customer Service
CUST141555,0,,
CUST141556,1,2025-09-18,Poor Network
CUST141557,0,,
CUST141558,0,,
CUST141559,0,,
CUST141560,0,,
CUST141561,1,2025-11-06,High Charges
CUST141562,0,,
CUST141563,1,2025-08-04,High Charges
CUST141564,0,,
CUST141565,1,2025-10-02,High Charges
CUST141566,0,,
CUST141567,0,,
CUST141568,0,,
CUST141569,0,,
CUST141570,0,,
CUST141571,0,,
CUST141572,1,2025-09-09,High Charges
CUST141573,1,2025-09-14,Better Offer Elsewhere
CUST141574,0,,
CUST141575,1,2025-11-19,High Charges
CUST141576,0,,
CUST141577,1,2025-10-24,Poor Network
CUST141578,1,2025-11-07,High Charges
CUST141579,1,2025-10-25,High Charges
CUST141580,0,,
CUST141581,1,2025-11-29,High Charges
CUST141582,0,,
CUST141583,1,2025-10-28,High Charges
CUST141584,1,2026-01-18,High Charges
CUST141585,0,,
CUST141586,0,,
CUST141587,1,2025-12-23,Poor Network
CUST141588,0,,
CUST141589,0,,
CUST141590,0,,
CUST141591,0,,
CUST141592,0,,
CUST141593,0,,
CUST141594,0,,
CUST141595,1,2025-09-28,Poor Network
CUST141596,0,,
CUST141597,0,,
CUST141598,0,,
CUST141599,1,2025-09-23,Better Offer Elsewhere
CUST141600,0,,
CUST141601,1,2025-09-15,Poor Network
CUST141602,0,,
CUST141603,1,2025-10-01,Poor Customer Service
CUST141604,0,,
CUST141605,0,,
CUST141606,0,,
CUST141607,0,,
CUST141608,1,2025-10-27,High Charges
CUST141609,0,,
CUST141610,0,,
CUST141611,0,,
CUST141612,0,,
CUST141613,0,,
CUST141614,0,,
CUST141615,0,,
CUST141616,0,,
CUST141617,0,,
CUST141618,0,,
CUST141619,0,,
CUST141620,0,,
CUST141621,0,,
CUST141622,0,,
CUST141623,1,2025-12-10,Poor Network
CUST141624,0,,
CUST141625,0,,
CUST141626,0,,
CUST141627,0,,
CUST141628,1,2025-10-26,Better Offer Elsewhere
CUST141629,0,,
CUST141630,0,,
CUST141631,0,,
CUST141632,0,,
CUST141633,0,,
CUST141634,0,,
CUST141635,0,,
CUST141636,0,,
CUST141637,1,2025-10-24,High Charges
CUST141638,0,,
CUST141639,0,,
CUST141640,1,2026-01-14,Other
CUST141641,0,,
CUST141642,1,2025-11-06,Poor Network
CUST141643,0,,
CUST141644,0,,
CUST141645,1,2026-01-21,Better Offer Elsewhere
CUST141646,0,,
CUST141647,0,,
CUST141648,0,,
CUST141649,0,,
CUST141650,0,,
CUST141651,1,2025-11-14,High Charges
CUST141652,0,,
CUST141653,0,,
CUST141654,0,,
CUST141655,0,,
CUST141656,0,,
CUST141657,0,,
CUST141658,0,,
CUST141659,0,,
CUST141660,0,,
CUST141661,1,2025-12-10,High Charges
CUST141662,0,,
CUST141663,0,,
